user_id,Biaya_Rata_Rata,Domain_Akademik,Domain_Bisnis_Karir,Domain_Olahraga_E-Sport,Domain_Seni_Kreatif,Domain_Teknologi,Domain_Umum_Lainnya,Jenjang_Encoded,Is_Online,Is_Offline,Persona_Name
user_0356,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0357,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0358,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0359,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0360,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0361,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0362,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0363,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0364,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0365,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0366,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0367,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0368,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0369,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0370,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0371,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0372,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0373,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0374,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0375,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0376,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0377,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0378,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0379,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0380,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0381,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0382,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0383,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0384,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0385,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0386,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0387,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0388,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0389,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0390,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0391,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0392,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0393,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0394,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0395,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0396,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0397,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0398,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0399,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0400,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0401,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0402,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0403,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0404,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0405,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0406,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0407,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0408,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0409,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0410,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0411,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0412,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0413,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0414,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0415,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0416,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0417,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0418,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0419,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0420,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0421,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0422,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0423,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0424,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0425,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0426,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0427,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0428,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0429,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0430,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0431,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0432,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0433,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0434,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0435,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0436,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0437,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0438,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0439,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0440,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0441,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0442,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0443,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0444,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0445,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0446,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0447,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0448,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0449,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0450,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0451,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0452,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0453,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0454,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0455,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0456,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0457,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0458,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0459,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0460,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0461,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0462,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0463,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0464,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0465,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0466,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0467,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0468,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0469,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0470,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0471,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0472,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0473,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0474,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0475,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0476,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0477,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0478,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0479,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0480,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0481,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0482,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0483,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0484,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0485,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0486,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0487,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0488,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0489,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0490,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0491,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0492,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0493,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0494,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0495,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0496,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0497,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0498,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0499,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0500,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0501,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0502,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0503,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0504,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0505,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0506,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0507,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0508,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0509,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0510,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0511,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0512,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0513,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0514,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0515,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0516,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0517,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0518,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0519,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0520,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0521,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0522,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0523,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0524,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0525,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0526,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0527,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0528,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0529,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0530,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0531,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0532,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0533,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0534,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0535,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0536,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0537,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0538,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0539,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0540,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0541,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0542,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0543,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0544,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0545,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0546,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0547,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0548,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0549,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0550,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0551,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0552,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0553,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0554,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0555,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0556,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0557,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0558,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0559,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0560,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0561,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0562,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0563,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0564,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0565,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0566,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0567,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0568,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0569,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0570,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0571,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0572,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0573,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0574,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0575,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0576,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0577,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0578,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0579,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0580,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0581,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0582,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0583,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0584,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0585,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0586,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0587,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0588,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0589,75000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0590,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0591,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0592,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0593,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0594,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0595,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0596,50000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0597,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0598,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0599,100000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0600,25000,0,0,0,1,0,1,3,0,1,Kreator Seni SMA Offline
user_0601,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0602,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0603,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0604,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0605,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0606,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0607,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0608,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0609,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0610,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0611,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0612,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0613,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0614,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0615,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0616,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0617,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0618,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0619,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0620,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0621,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0622,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0623,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0624,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0625,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0626,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0627,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0628,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0629,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0630,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0631,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0632,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0633,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0634,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0635,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0636,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0637,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0638,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0639,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0640,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0641,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0642,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0643,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0644,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0645,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0646,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0647,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0648,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0649,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0650,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0651,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0652,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0653,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0654,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0655,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0656,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0657,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0658,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0659,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0660,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0661,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0662,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0663,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0664,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0665,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0666,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0667,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0668,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0669,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0670,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0671,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0672,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0673,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0674,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0675,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0676,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0677,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0678,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0679,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0680,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0681,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0682,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0683,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0684,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0685,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0686,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0687,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0688,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0689,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0690,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0691,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0692,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0693,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0694,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0695,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0696,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0697,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0698,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0699,75000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0700,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0701,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0702,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0703,50000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0704,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0705,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0706,0,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
user_0707,25000,0,0,1,0,0,1,3,0,1,Atlet SMP/SMA
